district_code,district_name,state_name,state_code,n_households,total_weighted_pop,disruption_rate_pct,disruption_count,piped_water_coverage_pct,tube_well_coverage_pct,improved_source_coverage_pct,most_disrupted_source,most_disrupted_source_rate,mean_wvi_score,pct_high_vulnerability,mean_cci_score,pct_low_coping,mean_idi_score,pct_high_idi,mean_wealth_score,pct_urban,pct_poorest_quintile,pct_richest_quintile,pct_women_fetch_water,pct_children_fetch_water,mean_time_to_water_min,pct_has_electricity,pct_has_vehicle,pct_improved_sanitation,reliability_gap,expected_disruption_pct,district_typology
63.0,Bageshwar,Uttarakhand,5.0,786,116.23065799999999,13.030879512013088,106,92.1653502125059,1.55144867200184,94.10777748500743,Protected Spring,0.26951481009902967,36.39534175697384,10.305343511450381,53.91485389496846,27.86259541984733,5.747921774649164,0.7633587786259541,33229.22226495526,5.490657206810272,9.79643765903308,8.9058524173028,11.769023109204117,0.3049711720637424,2.491970285499029,99.55343451639068,18.773967536172773,96.66526279150894,-9.919167845087435,22.950047357100523,High Coverage Low Disruption (Success)
302.0,Goalpara,Assam,18.0,905,479.351174,7.3472914869715105,66,4.765565881351111,79.63854470501413,90.76987657487201,Protected Well/Spring,0.10857038966321873,50.584479922409244,55.027624309392266,45.55483195999297,53.48066298342542,1.4307289085725698,0.6629834254143646,-572152.3430897616,14.714664702166768,41.87845303867404,2.6519337016574585,3.555948941933748,0.11027030466811791,0.6497352732049426,89.48808853861283,26.74515197912084,61.5733689639404,-9.941261568159362,17.288553055130873,Low Coverage Low Disruption (Resilient)
65.0,Champawat,Uttarakhand,5.0,907,119.23085400000001,12.581097506858416,119,89.4118044310913,9.379509266955347,99.01197889599952,Protected Spring,0.1501558290090408,34.57183613375228,13.78169790518192,54.429453497463115,34.28886438809261,5.693941888565186,0.2205071664829107,128288.24886539853,18.76005433962588,14.44321940463065,17.861080485115764,22.74967350313535,1.1232881046041991,3.816320413170906,99.418258800696,31.178268671966396,90.6557727079603,-9.980558320866894,22.56165582772531,High Coverage Low Disruption (Success)
165.0,Jalaun,Unknown State,,969,778.8483560000001,9.125501575816381,91,19.134702519677653,79.35109604314296,99.10718396637407,Unprotected Spring,0.5114597756013555,43.210205071283184,39.93808049535604,53.0653267352754,37.66769865841073,2.293072480979853,0.9287925696594427,-200501.02505858018,30.119599687516065,32.6109391124871,10.732714138286893,26.77761574423866,2.5736565848256086,3.960754941877286,96.38140290303187,56.14390306294745,63.909191200757945,-9.988017450117232,19.113519025933613,Low Coverage Low Disruption (Resilient)
586.0,South Goa,Goa,30.0,927,417.921647,16.258808675684605,147,95.94031629570028,0.2781387392455409,98.86903154360894,Tube well/Borehole,0.3861056674024993,22.299010221124515,2.373247033441208,77.69059047546052,2.8047464940668827,6.589741342113346,7.659115426105717,1201023.9878300442,62.986780390440046,0.5393743257820928,64.5091693635383,0.31597741095234533,0.0,0.015798870547617267,100.0,88.72998938004282,94.61220179389271,-10.021875863032317,26.280684538716923,High Coverage Low Disruption (Success)
199.0,Mirzapur,Unknown State,,919,1035.576583,9.277156183049767,86,18.270959975926758,78.33770117221741,98.03547237993116,Unprotected Well/Spring,0.15520019771740215,45.91277560333021,49.83677910772579,51.38459184516001,42.655059847660496,2.0541961578905266,0.544069640914037,-204064.20638008768,18.408895018438244,33.949945593035906,11.31664853101197,19.376851243458447,2.5054629880521353,3.1894929667408283,92.5565568722405,46.94256330050676,44.34970725868566,-10.058030828982846,19.335187012032613,Low Coverage Low Disruption (Resilient)
333.0,Murshidabad,West Bengal,19.0,892,4041.5301130000003,6.915558864722479,65,19.06457429382019,75.83005478895463,98.89151440797393,Community RO Plant,0.41596003501505935,46.95008134451176,42.937219730941706,41.45570885609641,62.21973094170403,2.2298202403620193,3.1390134529147984,-587012.6840009141,21.680048904784698,40.47085201793722,1.4573991031390134,25.516323277732806,0.26400342696147566,2.7043864304865557,96.11431369780318,22.414224382150483,84.43232574276256,-10.118241509128678,17.033800373851157,Low Coverage Low Disruption (Resilient)
548.0,Guntur,Andhra Pradesh,28.0,523,1851.236723,11.053091776853218,58,70.37563509915313,20.66823184989292,99.04681201594767,Piped Water,0.1496203655904314,35.2541911008101,18.35564053537285,53.02536419658244,36.137667304015295,5.196455078100781,4.397705544933078,300643.46496912267,38.50697753255406,5.927342256214149,15.487571701720842,14.856845620169775,0.0,3.7746065309660564,98.9744911731637,46.07054788854251,90.33220231770434,-10.163797473310208,21.216889250163426,High Coverage Low Disruption (Success)
172.0,Fatehpur,Unknown State,,971,1236.456613,7.144518381899745,68,35.13682901868227,62.23475226785009,99.2747394525844,Piped Water,0.08100153682004925,50.29746508091858,53.03810504634397,44.26975326393419,54.8918640576725,2.9592194910279472,1.8537590113285274,-569399.305861135,13.570214938063497,46.240988671472714,7.106076210092688,23.344318431009917,3.607404944988555,4.110867858652473,74.6451536023286,38.80170318600577,59.26842780370166,-10.175618965598856,17.3201373474986,Low Coverage Low Disruption (Resilient)
60.0,Dehradun,Uttarakhand,5.0,864,888.706704,17.28148874186956,158,93.57434531066619,4.987249876760242,99.58749787939037,Piped Water,0.17433720897177818,16.536636558592765,1.7361111111111112,75.50242256825732,4.398148148148148,6.3247112367906695,1.2731481481481481,1202134.365574554,58.65834022109503,0.8101851851851851,61.111111111111114,0.8995700115704315,0.0,0.4986934733419093,99.56871586736675,74.58949212562709,98.6869518427758,-10.227918133277214,27.509406875146773,High Coverage High Disruption (Reliability Gap)
137.0,Jyotiba Phule Nagar,Unknown State,,967,828.192094,12.091645733580258,115,32.827227882230915,65.58436405455471,99.48541274048917,Community RO Plant,0.25851641008016313,38.34676932277216,23.164426059979316,61.60178540796695,21.71664943123061,3.369467638265091,2.481902792140641,339059.9036079979,26.889042845656537,11.892450879007239,22.233712512926576,6.495743365548236,1.113500487001751,0.8529531096924479,95.0172487398799,63.982200366187044,88.80991575850517,-10.306646855622667,22.398292589202924,Low Coverage Low Disruption (Resilient)
39.0,Shahid Bhagat Singh Nagar,Punjab,3.0,886,297.8561229999999,18.526707272020733,160,88.58863478861574,11.07186371320626,99.66049850182198,Unprotected Well/Spring,1.0,26.81568035551639,2.9345372460496613,79.00208078212876,2.595936794582393,5.846890647938771,5.756207674943567,1194888.0554997693,19.766894971637026,0.7900677200902935,65.80135440180587,0.10919970243485648,0.0,0.1320885788874651,100.0,82.77738409963796,98.2586354284884,-10.312331861118519,28.839039133139252,High Coverage High Disruption (Reliability Gap)
810.0,Biswanath,Assam,18.0,841,225.463165,7.370966782977609,63,8.711557384551043,64.59512754555718,80.71867703977277,Surface Water,0.5394320879544642,52.93378520586813,61.23662306777645,47.940028685725316,48.75148632580262,1.6096866820795315,0.23781212841854932,-520078.1156276458,7.280673097975892,37.33650416171225,2.853745541022592,2.5162141230475497,0.10581595445978947,0.37857594166213354,93.33708324373075,32.39970972642028,49.85726293694138,-10.387679649319596,17.758646432297205,Low Coverage Low Disruption (Resilient)
